,id,datetime,club_home,club_away,goal_home,goal_away,result,result_away,xG,xGA,xPoints,xPointsAway
189,15951,2021-01-16 16:00:00,Marseille,Nimes,1,2,0,3,2.16279,1.58781,1.8276,0.8934000000000001
190,15946,2021-01-16 20:00:00,Angers,Paris Saint Germain,0,1,0,3,0.937183,1.48664,0.9158,1.8002
191,15947,2021-01-17 12:00:00,Brest,Rennes,1,2,0,3,1.94951,1.4995,1.6836,1.0422
192,15953,2021-01-17 14:00:00,Nantes,Lens,1,1,1,1,1.15976,1.35642,1.1125,1.5172
193,15954,2021-01-17 14:00:00,Nice,Bordeaux,0,3,0,3,0.469882,3.61303,0.0461,2.9257999999999997
194,15955,2021-01-17 14:00:00,Strasbourg,Saint-Etienne,1,0,3,0,2.60986,1.25152,2.3485000000000005,0.46749999999999997
195,15948,2021-01-17 16:00:00,Lille,Reims,2,1,3,0,1.37991,0.265034,2.519,0.2909
196,15950,2021-01-17 20:00:00,Lyon,Metz,0,1,0,3,1.6386,1.4255,1.5227,1.217
197,15845,2021-01-20 22:00:00,Marseille,Lens,0,1,0,3,0.118724,1.55004,0.19720000000000001,2.6590000000000003
198,15962,2021-01-22 20:00:00,Paris Saint Germain,Montpellier,4,0,3,0,4.90921,0.15807,2.9919,0.0048000000000000004
199,15958,2021-01-23 16:00:00,Lens,Nice,0,1,0,3,1.18896,0.547266,1.9651,0.7249000000000001
200,15960,2021-01-23 20:00:00,Monaco,Marseille,3,1,3,0,1.87551,0.462549,2.5062,0.32520000000000004
201,15956,2021-01-24 12:00:00,Bordeaux,Angers,2,1,3,0,1.1096,1.71363,0.8931,1.8458999999999999
202,15957,2021-01-24 14:00:00,Dijon,Strasbourg,1,1,1,1,0.802784,2.7928,0.2074,2.6827
203,15959,2021-01-24 14:00:00,Metz,Nantes,2,0,3,0,0.833905,0.239963,1.9168,0.6862
204,15963,2021-01-24 14:00:00,Reims,Brest,1,0,3,0,1.18806,1.01943,1.4991,1.1961
205,15964,2021-01-24 16:00:00,Rennes,Lille,0,1,0,3,0.550276,0.796039,1.0480999999999998,1.5655999999999999
206,15965,2021-01-24 20:00:00,Saint-Etienne,Lyon,0,5,0,3,0.22255,2.19868,0.1498,2.7457
207,15949,2021-01-27 20:00:00,Lorient,Dijon,3,2,3,0,0.895978,1.6704,0.6984999999999999,2.0524
208,15970,2021-01-29 20:00:00,Lyon,Bordeaux,2,1,3,0,1.30049,0.73143,1.8620999999999999,0.8525999999999999
209,15972,2021-01-30 16:00:00,Montpellier,Lens,1,2,0,3,1.03811,1.07049,1.2866000000000002,1.4015000000000002
210,15974,2021-01-31 12:00:00,Nice,Saint-Etienne,0,1,0,3,0.435831,1.58746,0.4437,2.3429999999999995
211,15966,2021-01-31 14:00:00,Angers,Nimes,3,1,3,0,1.59464,0.9424,1.8868000000000003,0.8133999999999999
212,15968,2021-01-31 14:00:00,Brest,Metz,2,4,0,3,1.8688,1.50555,1.6263999999999998,1.0951
213,15969,2021-01-31 14:00:00,Lorient,Paris Saint Germain,3,2,3,0,1.56057,2.64181,0.6229,2.185
214,15975,2021-01-31 14:00:00,Strasbourg,Reims,0,1,0,3,0.995057,1.31697,1.0594000000000001,1.6441
215,15967,2021-01-31 16:00:00,Lille,Dijon,1,0,3,0,1.90817,0.370938,2.6458,0.226
216,15973,2021-01-31 20:00:00,Nantes,Monaco,1,2,0,3,1.23932,1.52441,1.1339,1.5674
217,15976,2021-02-03 18:00:00,Bordeaux,Lille,0,3,0,3,0.746258,1.99926,0.4529,2.3606000000000003
218,15979,2021-02-03 18:00:00,Metz,Montpellier,1,1,1,1,0.902049,1.02749,1.2433,1.4389
219,15982,2021-02-03 18:00:00,Reims,Angers,0,0,1,1,0.556903,0.251964,1.5858,0.9077999999999999
220,15983,2021-02-03 18:00:00,Rennes,Lorient,1,1,1,1,1.03454,0.620552,1.7471,0.9185000000000001
221,15985,2021-02-03 18:00:00,Strasbourg,Brest,2,2,1,1,0.610074,0.710748,1.155,1.4247
222,15977,2021-02-03 20:00:00,Dijon,Lyon,0,1,0,3,0.998017,2.26364,0.4877,2.3249000000000004
223,15978,2021-02-03 20:00:00,Lens,Marseille,2,2,1,1,1.53188,1.3201,1.4781,1.2336
224,15980,2021-02-03 20:00:00,Monaco,Nice,2,1,3,0,2.7347,0.426701,2.8741,0.0733
225,15981,2021-02-03 20:00:00,Paris Saint Germain,Nimes,3,0,3,0,1.69188,1.73501,1.3210000000000002,1.4161000000000001
226,15984,2021-02-03 20:00:00,Saint-Etienne,Nantes,1,1,1,1,1.50363,1.25487,1.5866,1.1438
227,15993,2021-02-06 16:00:00,Lorient,Reims,1,0,3,0,1.11747,0.779858,1.6966,0.9799
228,15994,2021-02-06 18:00:00,Lyon,Strasbourg,3,0,3,0,1.59649,0.242033,2.48,0.32330000000000003
229,15992,2021-02-06 20:00:00,Lens,Rennes,0,0,1,1,1.09008,0.549443,1.9491,0.7347
230,15991,2021-02-07 12:00:00,Brest,Bordeaux,2,1,3,0,2.03597,0.635508,2.3863000000000003,0.43389999999999995
231,15986,2021-02-07 14:00:00,Montpellier,Dijon,4,2,3,0,5.60551,1.31726,2.9662,0.0211
232,15988,2021-02-07 14:00:00,Nice,Angers,3,0,3,0,1.30901,0.620413,1.9455,0.759
233,15989,2021-02-07 14:00:00,Nimes,Monaco,3,4,0,3,1.54024,1.24576,1.6118000000000001,1.0987999999999998
234,15990,2021-02-07 14:00:00,Saint-Etienne,Metz,1,0,3,0,0.560201,0.327429,1.5158999999999998,1.0074
235,15987,2021-02-07 16:00:00,Nantes,Lille,0,2,0,3,0.400333,1.7948,0.3472,2.4706
236,15995,2021-02-07 20:00:00,Marseille,Paris Saint Germain,0,2,0,3,0.426125,1.23049,0.6143000000000001,2.0987
237,16003,2021-02-13 16:00:00,Paris Saint Germain,Nice,2,1,3,0,2.47313,1.0503,2.4215,0.4184
238,16004,2021-02-13 18:00:00,Reims,Lens,1,1,1,1,0.679141,3.15679,0.12250000000000001,2.8074999999999997
239,16000,2021-02-13 20:00:00,Lyon,Montpellier,1,2,0,3,3.94358,1.75721,2.6378999999999997,0.2574
240,16002,2021-02-14 12:00:00,Monaco,Lorient,2,2,1,1,1.93864,1.43939,1.7401,0.9673
241,15996,2021-02-14 14:00:00,Angers,Nantes,1,3,0,3,1.72075,1.75357,1.3316,1.3412
242,15998,2021-02-14 14:00:00,Dijon,Nimes,0,2,0,3,0.466986,1.90774,0.32130000000000003,2.5212000000000003
243,16001,2021-02-14 14:00:00,Metz,Strasbourg,1,2,0,3,1.46606,1.39672,1.4064,1.3122000000000003
244,16005,2021-02-14 14:00:00,Rennes,Saint-Etienne,0,2,0,3,0.797238,0.347155,1.7423000000000002,0.8471
245,15999,2021-02-14 16:00:00,Lille,Brest,0,0,1,1,0.62514,0.0883755,1.8704,0.6362
246,15997,2021-02-14 20:00:00,Bordeaux,Marseille,0,0,1,1,1.90455,0.41792,2.4611,0.3599
247,15860,2021-02-17 20:00:00,Marseille,Nice,3,2,3,0,0.648327,1.2083,0.796,1.8946
248,16006,2021-02-19 20:00:00,Brest,Lyon,2,3,0,3,1.46003,3.47483,0.3684,2.5158000000000005
249,16014,2021-02-20 12:00:00,Saint-Etienne,Reims,1,1,1,1,1.97702,0.35467,2.6578000000000004,0.2113
250,16010,2021-02-20 16:00:00,Nantes,Marseille,1,1,1,1,0.779308,0.564279,1.5828999999999998,1.0174
251,16009,2021-02-21 12:00:00,Montpellier,Rennes,2,1,3,0,2.86812,1.42102,2.3807,0.4571
252,16007,2021-02-21 14:00:00,Lens,Dijon,2,1,3,0,1.29752,0.88646,1.7293,0.9535
253,16011,2021-02-21 14:00:00,Nice,Metz,1,2,0,3,1.04755,1.43338,0.9594,1.6962
254,16012,2021-02-21 14:00:00,Nimes,Bordeaux,2,0,3,0,0.364183,0.791842,0.8151999999999999,1.7932
255,16015,2021-02-21 14:00:00,Strasbourg,Angers,0,0,1,1,1.41894,0.325105,2.2999,0.454
256,16008,2021-02-21 16:00:00,Lorient,Lille,1,4,0,3,0.231568,1.04668,0.5843,2.0734999999999997
257,16013,2021-02-21 20:00:00,Paris Saint Germain,Monaco,0,2,0,3,0.953831,1.05657,1.2085,1.4347
258,15961,2021-02-24 20:00:00,Nimes,Lorient,1,0,3,0,0.914735,0.3945,2.0278,0.6424
259,16024,2021-02-26 20:00:00,Rennes,Nice,1,2,0,3,0.752041,1.6621,0.6062,2.1617
260,16017,2021-02-27 12:00:00,Bordeaux,Metz,1,2,0,3,0.978537,1.84068,0.6365000000000001,2.1056
261,16018,2021-02-27 16:00:00,Dijon,Paris Saint Germain,0,4,0,3,0.249652,2.12179,0.1376,2.774
262,16021,2021-02-28 12:00:00,Monaco,Brest,2,0,3,0,2.19231,0.429681,2.6872,0.2005
263,16016,2021-02-28 14:00:00,Angers,Lens,2,2,1,1,1.71598,1.0798,1.924,0.8029000000000001
264,16020,2021-02-28 14:00:00,Lorient,Saint-Etienne,2,1,3,0,0.858628,1.01869,1.1758,1.4716
265,16022,2021-02-28 14:00:00,Nimes,Nantes,1,1,1,1,0.474343,1.48858,0.5093000000000001,2.2508
266,16023,2021-02-28 14:00:00,Reims,Montpellier,0,0,1,1,0.338427,0.322556,1.2397,1.1878
267,16019,2021-02-28 16:00:00,Lille,Strasbourg,1,1,1,1,0.866257,0.965368,1.2145,1.4461
268,16025,2021-02-28 20:00:00,Marseille,Lyon,1,1,1,1,1.35641,0.581809,2.1086,0.6158
269,16027,2021-03-03 18:00:00,Brest,Dijon,3,1,3,0,1.56287,0.716104,2.0532999999999997,0.6970000000000001
270,16029,2021-03-03 18:00:00,Lyon,Rennes,1,0,3,0,1.94262,0.591174,2.42,0.40099999999999997
271,16030,2021-03-03 18:00:00,Metz,Angers,0,1,0,3,0.688591,1.0704,0.8721999999999999,1.8025
272,16033,2021-03-03 18:00:00,Nice,Nimes,2,1,3,0,1.50673,2.37864,0.7482,2.0259
273,16034,2021-03-03 18:00:00,Saint-Etienne,Lens,2,3,0,3,1.73128,1.97268,1.1728,1.5586
274,16026,2021-03-03 20:00:00,Bordeaux,Paris Saint Germain,0,1,0,3,0.80867,1.27822,0.9437,1.7516
275,16028,2021-03-03 20:00:00,Lille,Marseille,2,0,3,0,2.22985,0.0997889,2.8611,0.0759
276,16031,2021-03-03 20:00:00,Montpellier,Lorient,1,1,1,1,0.6465,2.0525,0.3776,2.4542
277,16032,2021-03-03 20:00:00,Nantes,Reims,1,2,0,3,1.42636,0.618533,2.0583,0.6573
278,16035,2021-03-03 20:00:00,Strasbourg,Monaco,1,0,3,0,0.75132,0.729752,1.2943,1.3288000000000002
279,15971,2021-03-10 20:00:00,Marseille,Rennes,1,0,3,0,0.751259,0.596112,1.4454000000000002,1.1684999999999999
280,16043,2021-03-12 20:00:00,Reims,Lyon,1,1,1,1,0.734344,1.53476,0.7423,1.9987
281,16036,2021-03-13 12:00:00,Angers,Saint-Etienne,0,1,0,3,0.226499,0.872327,0.5983,2.0380000000000003
282,16040,2021-03-13 16:00:00,Marseille,Brest,3,1,3,0,1.72148,0.409173,2.4134,0.38570000000000004
283,16045,2021-03-14 12:00:00,Nimes,Montpellier,1,1,1,1,1.83162,1.56372,1.5844999999999998,1.1179999999999999
284,16037,2021-03-14 14:00:00,Dijon,Bordeaux,1,3,0,3,0.969288,1.5005,0.9039999999999999,1.8172000000000001
285,16038,2021-03-14 14:00:00,Lens,Metz,2,2,1,1,2.37531,1.46077,2.0848999999999998,0.6713
286,16041,2021-03-14 14:00:00,Lorient,Nice,1,1,1,1,2.3105,0.511554,2.6756,0.20779999999999998
287,16042,2021-03-14 14:00:00,Rennes,Strasbourg,1,0,3,0,1.03121,0.58962,1.7375,0.9158000000000001
288,16039,2021-03-14 16:05:00,Monaco,Lille,0,0,1,1,0.614925,0.163714,1.7781,0.7287
289,16044,2021-03-14 20:00:00,Paris Saint Germain,Nantes,1,2,0,3,0.882924,1.15766,1.0614999999999999,1.6195
290,16054,2021-03-19 16:05:00,Saint-Etienne,Monaco,0,4,0,3,0.4503,2.43305,0.1842,2.7129
291,16049,2021-03-20 12:00:00,Metz,Rennes,1,3,0,3,0.685567,2.26743,0.3075,2.5575
292,16046,2021-03-20 20:00:00,Nice,Marseille,3,0,3,0,2.7496,0.30434,2.8587000000000002,0.0846
293,16053,2021-03-21 12:00:00,Strasbourg,Lens,1,2,0,3,2.11369,1.55355,1.7958,0.9624
294,16047,2021-03-21 14:00:00,Nantes,Lorient,1,1,1,1,1.39056,0.85463,1.8402,0.873
295,16048,2021-03-21 14:00:00,Montpellier,Bordeaux,3,1,3,0,2.24117,1.39846,1.9265999999999999,0.8559
296,16051,2021-03-21 14:00:00,Dijon,Reims,0,1,0,3,0.792069,1.34244,0.7299,1.9380000000000002
297,16052,2021-03-21 14:00:00,Brest,Angers,0,0,1,1,0.480151,0.757882,1.026,1.5737999999999999
298,16050,2021-03-21 16:00:00,Lille,Nimes,1,2,0,3,0.787438,0.80422,1.3101,1.3287
299,16055,2021-03-21 20:00:00,Lyon,Paris Saint Germain,2,4,0,3,0.613014,1.6505,0.5709,2.1936
300,16063,2021-04-03 11:00:00,Monaco,Metz,4,0,3,0,2.50003,0.356458,2.8192999999999997,0.1109
301,16056,2021-04-03 15:00:00,Paris Saint Germain,Lille,0,1,0,3,1.05668,0.552797,1.8124,0.8323
302,16060,2021-04-03 19:00:00,Lens,Lyon,1,1,1,1,0.672298,2.10812,0.4164,2.4084
303,16058,2021-04-04 11:00:00,Angers,Montpellier,1,1,1,1,0.995445,1.75167,0.7667,1.9937
304,16057,2021-04-04 13:00:00,Reims,Rennes,2,2,1,1,1.03401,2.06496,0.5634,2.2005000000000003
305,16059,2021-04-04 13:00:00,Bordeaux,Strasbourg,2,3,0,3,1.59289,2.28415,0.8758999999999999,1.8695
306,16061,2021-04-04 13:00:00,Lorient,Brest,1,0,3,0,1.76108,0.231613,2.6188000000000002,0.2332
307,16064,2021-04-04 13:00:00,Nantes,Nice,1,2,0,3,1.36882,2.37312,0.6204000000000001,2.1675
308,16065,2021-04-04 15:05:00,Nimes,Saint-Etienne,0,2,0,3,1.56114,2.21045,0.8955,1.863
309,16062,2021-04-04 19:00:00,Marseille,Dijon,2,0,3,0,1.53499,0.124818,2.5638,0.2535
310,16069,2021-04-09 19:00:00,Metz,Lille,0,2,0,3,1.96214,0.555794,2.5273,0.3085
311,16075,2021-04-10 15:00:00,Strasbourg,Paris Saint Germain,1,4,0,3,0.945852,2.1849,0.5675,2.2388
312,16071,2021-04-10 19:00:00,Montpellier,Marseille,3,3,1,1,2.15762,1.94159,1.5076,1.2475
313,16073,2021-04-11 11:00:00,Rennes,Nantes,1,0,3,0,0.733422,0.224608,1.8194,0.74
314,16066,2021-04-11 13:00:00,Brest,Nimes,1,1,1,1,1.98561,0.804029,2.257,0.5263
315,16067,2021-04-11 13:00:00,Lens,Lorient,4,1,3,0,3.35961,1.94788,2.3133,0.5274
316,16072,2021-04-11 13:00:00,Nice,Reims,0,0,1,1,0.515644,0.451514,1.3222,1.2088
317,16074,2021-04-11 13:00:00,Saint-Etienne,Bordeaux,4,1,3,0,3.28299,1.52246,2.5523,0.3146
318,16070,2021-04-11 15:05:00,Monaco,Dijon,3,0,3,0,3.88289,0.683971,2.9394,0.0366
319,16068,2021-04-11 19:00:00,Lyon,Angers,3,0,3,0,2.84942,1.02157,2.5797,0.29910000000000003
320,16082,2021-04-16 19:00:00,Lille,Montpellier,1,1,1,1,1.22671,0.914792,1.5917,1.085
321,16080,2021-04-17 11:00:00,Angers,Rennes,0,3,0,3,0.453458,1.4232,0.5153,2.2451
322,16081,2021-04-17 15:00:00,Marseille,Lorient,3,2,3,0,2.44334,1.47384,2.0995,0.6769000000000001
323,16077,2021-04-18 11:00:00,Paris Saint Germain,Saint-Etienne,3,2,3,0,2.04974,1.26569,1.9827,0.7596
324,16076,2021-04-18 13:00:00,Reims,Metz,0,0,1,1,0.731927,0.838419,1.2196,1.4287
325,16078,2021-04-18 13:00:00,Nimes,Strasbourg,1,1,1,1,1.63156,1.0454,1.9201000000000001,0.7321
326,16083,2021-04-18 13:00:00,Dijon,Nice,2,0,3,0,1.41735,0.718471,2.0453,0.6823999999999999
327,16084,2021-04-18 13:00:00,Brest,Lens,1,1,1,1,0.391745,1.06491,0.5804,2.1182000000000003
328,16085,2021-04-18 15:05:00,Bordeaux,Monaco,0,3,0,3,0.927302,1.87096,0.6546000000000001,2.1171
329,16079,2021-04-18 19:00:00,Nantes,Lyon,1,2,0,3,1.21944,1.81278,0.8243,1.8575
330,16090,2021-04-23 19:00:00,Reims,Marseille,1,3,0,3,0.704618,2.37375,0.3245,2.5357999999999996
331,16092,2021-04-24 11:00:00,Saint-Etienne,Brest,1,2,0,3,1.12226,0.920463,1.5388000000000002,1.1515
332,16088,2021-04-24 15:00:00,Metz,Paris Saint Germain,1,3,0,3,0.649808,2.70678,0.20099999999999998,2.6916
333,16089,2021-04-25 11:00:00,Nice,Montpellier,3,1,3,0,2.37673,1.73033,1.8059999999999998,0.9615
334,16086,2021-04-25 13:00:00,Lorient,Bordeaux,4,1,3,0,2.10336,0.690014,2.4215999999999998,0.4038
335,16091,2021-04-25 13:00:00,Rennes,Dijon,5,1,3,0,4.16691,1.03041,2.8598000000000003,0.0884
336,16093,2021-04-25 13:00:00,Strasbourg,Nantes,1,2,0,3,1.39872,1.09277,1.5681,1.1280000000000001
337,16094,2021-04-25 13:00:00,Lens,Nimes,2,1,3,0,0.712516,1.45501,0.6793,2.0407
338,16095,2021-04-25 15:05:00,Angers,Monaco,0,1,0,3,0.100339,1.35311,0.28049999999999997,2.4983999999999997
339,16087,2021-04-25 19:00:00,Lyon,Lille,2,3,0,3,0.945519,1.87462,0.6817000000000001,2.0755
340,16100,2021-04-30 19:00:00,Marseille,Strasbourg,1,1,1,1,1.13215,0.256318,2.2213000000000003,0.4915
341,16104,2021-05-01 15:00:00,Paris Saint Germain,Lens,2,1,3,0,1.37764,1.51498,1.2205,1.5058
342,16098,2021-05-01 19:00:00,Lille,Nice,2,0,3,0,0.684625,0.0,2.0428,0.4786
343,16105,2021-05-02 11:00:00,Bordeaux,Rennes,1,0,3,0,0.58893,0.752351,1.1507999999999998,1.4592
344,16096,2021-05-02 13:00:00,Brest,Nantes,1,4,0,3,1.63517,2.61836,0.6858,2.1105
345,16097,2021-05-02 13:00:00,Dijon,Metz,1,5,0,3,1.2483,1.83354,0.9072,1.8294000000000001
346,16099,2021-05-02 13:00:00,Lorient,Angers,2,0,3,0,2.41491,0.584175,2.7025,0.184
347,16103,2021-05-02 13:00:00,Nimes,Reims,2,2,1,1,2.42284,0.651471,2.5799,0.2876
348,16102,2021-05-02 15:05:00,Montpellier,Saint-Etienne,1,2,0,3,1.01968,2.26191,0.5108,2.2889
349,16101,2021-05-02 19:00:00,Monaco,Lyon,2,3,0,3,2.11913,0.840692,2.3416999999999994,0.47719999999999996
350,16107,2021-05-07 19:00:00,Lens,Lille,0,3,0,3,1.38117,1.24486,1.4375,1.2328999999999999
351,16110,2021-05-08 11:00:00,Nantes,Bordeaux,3,0,3,0,1.7162,0.721345,2.2415,0.5372
352,16108,2021-05-08 15:00:00,Lyon,Lorient,4,1,3,0,4.64266,0.61204,2.9602,0.025300000000000003
353,16114,2021-05-09 11:00:00,Saint-Etienne,Marseille,1,0,3,0,1.41067,1.92834,0.9959,1.7722999999999998
354,16106,2021-05-09 13:00:00,Angers,Dijon,3,0,3,0,1.71976,0.2674,2.5711,0.2701
355,16109,2021-05-09 13:00:00,Metz,Nimes,0,3,0,3,0.680563,2.07976,0.346,2.4867999999999997
356,16111,2021-05-09 13:00:00,Nice,Brest,3,2,3,0,2.95697,1.02622,2.6123000000000003,0.2723
357,16115,2021-05-09 13:00:00,Strasbourg,Montpellier,2,3,0,3,1.9728,0.716886,2.436,0.37470000000000003
358,16112,2021-05-09 15:05:00,Reims,Monaco,0,1,0,3,0.432365,1.05896,0.6373,2.0473
359,16113,2021-05-09 19:00:00,Rennes,Paris Saint Germain,1,1,1,1,0.946689,1.54538,0.8365,1.9027
360,16116,2021-05-16 19:00:00,Bordeaux,Lens,3,0,3,0,2.80699,1.12553,2.4627999999999997,0.3982
361,16117,2021-05-16 19:00:00,Dijon,Nantes,0,4,0,3,0.988436,2.57999,0.3416,2.5064
362,16118,2021-05-16 19:00:00,Lille,Saint-Etienne,0,0,1,1,0.900703,0.332146,1.8999000000000001,0.7239
363,16119,2021-05-16 19:00:00,Lorient,Metz,2,1,3,0,1.42765,0.0661912,2.7075,0.15839999999999999
364,16120,2021-05-16 19:00:00,Marseille,Angers,3,2,3,0,2.93056,1.84288,2.1390000000000002,0.6444
365,16121,2021-05-16 19:00:00,Monaco,Rennes,2,1,3,0,1.51214,0.318374,2.4135999999999997,0.37239999999999995
366,16122,2021-05-16 19:00:00,Montpellier,Brest,0,0,1,1,0.408081,1.96696,0.3258,2.4974999999999996
367,16123,2021-05-16 19:00:00,Nice,Strasbourg,0,2,0,3,0.74817,2.26561,0.2753,2.5769
368,16124,2021-05-16 19:00:00,Nimes,Lyon,2,5,0,3,0.854315,2.84141,0.2274,2.6628
369,16125,2021-05-16 19:00:00,Paris Saint Germain,Reims,4,0,3,0,4.73633,0.051654,2.9957,0.0023
370,16126,2021-05-23 19:00:00,Angers,Lille,1,2,0,3,0.736956,1.56192,0.6128,2.132
371,16127,2021-05-23 19:00:00,Brest,Paris Saint Germain,0,2,0,3,0.574713,2.0167,0.3025,2.5404999999999998
372,16128,2021-05-23 19:00:00,Lens,Monaco,0,0,1,1,0.23839,1.308,0.4444,2.284
373,16129,2021-05-23 19:00:00,Lyon,Nice,2,3,0,3,1.32809,1.47366,1.2089,1.5035
374,16130,2021-05-23 19:00:00,Metz,Marseille,1,1,1,1,1.08944,1.15022,1.2308,1.3457
375,16131,2021-05-23 19:00:00,Nantes,Montpellier,1,2,0,3,1.41119,1.70751,1.1107,1.6221999999999999
376,16132,2021-05-23 19:00:00,Reims,Bordeaux,1,2,0,3,1.19819,1.23805,1.31,1.3901000000000001
377,16133,2021-05-23 19:00:00,Rennes,Nimes,2,0,3,0,1.33269,0.357583,2.2659000000000002,0.4839
378,16134,2021-05-23 19:00:00,Saint-Etienne,Dijon,0,1,0,3,1.4605,1.38029,1.3633,1.3356999999999999
379,16135,2021-05-23 19:00:00,Strasbourg,Lorient,1,1,1,1,0.32396,0.521913,1.0107,1.503
